number;id;xscales;yscales
5971;4e209e1c5910a241d2a9110160768573;0.7901141488129713,0.818697272445267,0.8581599258125262,0.8975944912555485,0.9308403509691863,0.9558316622451755,0.9725468420011166,0.98156233962105;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
5972;e0c0594b189bce6ffe4f37e24923b57e;0.5574355317855387,0.5336183435459202,0.4891195300314766,0.4217501883666093,0.3305367787003197,0.2199159772310835,0.1064863167726159,0.022565030253106723;0.8098588958183855,0.8098588958183855,0.8098588958183855,0.8098588958183855,0.8098588958183855,0.8098588958183855,0.8098588958183855,0.8098588958183855
5973;b750711dbfd22212694203d263ab9aed;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.4645303409038318,0.4439785722978021,0.41029669543698716,0.36845138738484406,0.3243648792164045,0.2839717254014071,0.2524370821895053,0.2336078914690941
5974;e9ec2ab1f8b1f080fc8ed10ab0f3a0ea;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5354696590961681,0.5560214277021978,0.5897033045630129,0.6315486126151557,0.6756351207835954,0.7160282745985929,0.7475629178104947,0.7663921085309059
5975;850899a8e4dc288bb1425f7c70941abc;0.009378124391051294,0.046598571796358526,0.1036505909524104,0.16844577298770624,0.23036213170946687,0.28212163234398296,0.3196113182823396,0.3408851599858345;0.3828629717783067,0.3828629717783067,0.3828629717783067,0.3828629717783067,0.3828629717783067,0.3828629717783067,0.3828629717783067,0.3828629717783067
5976;060dc140eb038091e787d74c5ace4083;0.6036677320191947,0.5701270602973888,0.5113733835095527,0.4309883481341527,0.3359279180721912,0.23770641513593435,0.15226896176668572,0.09704984930155303;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
5977;26892ed2a50ee3c88d8dc3594c9be77d;0.39633226798080534,0.42987293970261115,0.48862661649044714,0.5690116518658473,0.6640720819278086,0.7622935848640656,0.8477310382333142,0.902950150698447;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
5978;719e2b6f5cef1ba8171637d1a86b80fd;0.6059614658103514,0.6059614658103514,0.6059614658103514,0.6059614658103514,0.6059614658103514,0.6059614658103514,0.6059614658103514,0.6059614658103514;0.02222443329735504,0.10565135189391127,0.2203852055859859,0.33452188827608936,0.43034860138031295,0.5021444085820176,0.5500506419174382,0.5758516343914235
5979;1ef6d1fafdcfe36a6a32bd908d49cf80;0.9423762747919666,0.9423762747919666,0.9423762747919666,0.9423762747919666,0.9423762747919666,0.9423762747919666,0.9423762747919666,0.9423762747919666;0.8699583231448913,0.8590031136623367,0.8365713806050831,0.7967182718281047,0.7273013727253526,0.6047512337605182,0.39363902034577464,0.111921015944869
5980;1419d712e1c147135a6372fb4d074197;0.7771312666200845,0.7771312666200845,0.7771312666200845,0.7771312666200845,0.7771312666200845,0.7771312666200845,0.7771312666200845,0.7771312666200845;0.012288985126874579,0.060110330021440755,0.13058487528708063,0.20673798234868915,0.2759217207361809,0.33125013377417795,0.369980521727877,0.39147684991540654
5981;47d15146b62a5be98a929d4977d15893;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5987137257385056,0.5708476693754123,0.5202335529766998,0.4470057563725768,0.3538785592350442,0.2493077137796137,0.150550932789828,0.08242273652755
5982;8eeeb5dcc2b12a2af7d40bbfe84736a4;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.40128627426149444,0.42915233062458774,0.4797664470233002,0.5529942436274231,0.6461214407649558,0.7506922862203863,0.849449067210172,0.9175772634724499
5983;7d3f566a93fc7bb1b30db65b541fe871;0.594730642520154,0.5554505673243004,0.4887355170471126,0.40153456198377274,0.30404921177320154,0.20920627672370157,0.13117172462195023,0.08279379313456413;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
5984;814167ecbe9de13e84383347fa96e9b0;0.40526935747984594,0.44454943267569946,0.5112644829528874,0.5984654380162272,0.6959507882267981,0.7907937232762985,0.8688282753780496,0.9172062068654357;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
5985;991075dfff72b7790bf7733c8ae75504;0.058564734463440384,0.053679984447593046,0.0455842134329263,0.03536698305386114,0.024406741548599745,0.014183588739098658,0.0060790637636674765,0.00118729386130595;0.1482547876790892,0.1482547876790892,0.1482547876790892,0.1482547876790892,0.1482547876790892,0.1482547876790892,0.1482547876790892,0.1482547876790892
5986;0489d5b6e42201eb22fe8fccad628b3b;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.8164203536670721,0.7723625362091636,0.7082801075112323,0.6401429397790326,0.5792166167309745,0.531145541584599,0.4978349377675807,0.4794659150158045
5987;2fa11fc42cb0599beb78c95a3201f420;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.18357964633292792,0.22763746379083633,0.2917198924887677,0.35985706022096725,0.4207833832690255,0.46885445841540085,0.5021650622324192,0.5205340849841955
5988;12ee304da31b4c948770c7b85fa6a2ce;0.6224578702424719,0.6224578702424719,0.6224578702424719,0.6224578702424719,0.6224578702424719,0.6224578702424719,0.6224578702424719,0.6224578702424719;0.011791168354565404,0.05858122507457675,0.130278671875878,0.211673227519685,0.28941794184109365,0.3543841700917275,0.40142528301072994,0.4281138310046208
5989;2845629e4cd73b96b6990190cfad27f5;0.34245703499154495,0.3220648590013458,0.28582434998927136,0.23514067995105273,0.17350078652734494,0.10778506221941732,0.048870020574462214,0.009890214276677285;0.4643559545570233,0.4643559545570233,0.4643559545570233,0.4643559545570233,0.4643559545570233,0.4643559545570233,0.4643559545570233,0.4643559545570233
5990;ab890935601065b4bba060df35d1a772;0.6307625119936181,0.5975364169586912,0.5372739633989453,0.4502858237874816,0.33999710954803225,0.21660490942854024,0.10050697400050608,0.020660210905075513;0.8845780262072758,0.8845780262072758,0.8845780262072758,0.8845780262072758,0.8845780262072758,0.8845780262072758,0.8845780262072758,0.8845780262072758
5991;70184c06f1e829d2ff5b8863595edf10;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.8327497004874425,0.7955733153520195,0.7381995625270286,0.6724609417463797,0.6090609332201664,0.5556188720629442,0.5166561834562606,0.4944506807149634
5992;4867356c67de8bc7b1b8cc9540f5064d;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.16725029951255765,0.20442668464798042,0.2618004374729713,0.32753905825362023,0.3909390667798334,0.4443811279370557,0.48334381654373926,0.5055493192850364
5993;d2c814076f7f1c844b3d49acac587c89;0.5626771211498595,0.5370676538842136,0.48961768124713184,0.4187495947673294,0.32461423695417724,0.21316267617973622,0.10185602321892305,0.021375429451455347;0.6070343780201571,0.6070343780201571,0.6070343780201571,0.6070343780201571,0.6070343780201571,0.6070343780201571,0.6070343780201571,0.6070343780201571
5994;9e8d9a74d12420dbc1ffa1a171c6cf89;0.6159964054072046,0.6010184691536282,0.5763886610669595,0.5456452933318507,0.5130813532311306,0.4830875081364894,0.45956577321193404,0.44547658550332603;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
5995;54ea4f0e1a9bac6692f02469496360e5;0.3840035945927953,0.3989815308463718,0.4236113389330404,0.4543547066681491,0.4869186467688692,0.5169124918635106,0.540434226788066,0.554523414496674;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
5996;3c736c7c4ebcbc22b7df72796736ecee;0.17582326221273975,0.16254092515202756,0.14001823115955314,0.11064890049973132,0.07790839819488278,0.04614878867799293,0.020086541449918834,0.003960205959185894;0.3129683955485347,0.3129683955485347,0.3129683955485347,0.3129683955485347,0.3129683955485347,0.3129683955485347,0.3129683955485347,0.3129683955485347
5997;c9e5b97575ddd258233fefd48fe5681c;0.008499456825663408,0.044253168492781075,0.10622363204014346,0.18967540829267326,0.2864248674973421,0.38425282517374526,0.4676342333349889,0.5206983271908526;0.9424733446364965,0.9424733446364965,0.9424733446364965,0.9424733446364965,0.9424733446364965,0.9424733446364965,0.9424733446364965,0.9424733446364965
5998;ee397f3deca1960e93b41bdd547c3617;0.015544438010241331,0.07848254095337966,0.17899144306262565,0.299497492124318,0.42151138160231305,0.5290987286358206,0.6104388294484929,0.6579414595677726;0.9131687892329498,0.9131687892329498,0.9131687892329498,0.9131687892329498,0.9131687892329498,0.9131687892329498,0.9131687892329498,0.9131687892329498
5999;bb8fa95058995872b6b6fcbaa58d1623;0.6328398841660998,0.6107789433891917,0.5685747737847032,0.5021143273528585,0.4068373297615136,0.2822654964019119,0.14295006336717464,0.03135671226387311;0.6930348683368187,0.6930348683368187,0.6930348683368187,0.6930348683368187,0.6930348683368187,0.6930348683368187,0.6930348683368187,0.6930348683368187
6000;fd671ec35d582217aea1580b4f86ebd8;0.6606582182059987,0.6260841417916243,0.5633128599047631,0.4725574985658592,0.3572441967144814,0.22790023962293002,0.10588276258071402,0.021784332857845402;0.7963803538175046,0.7963803538175046,0.7963803538175046,0.7963803538175046,0.7963803538175046,0.7963803538175046,0.7963803538175046,0.7963803538175046
6001;85314d4b4954179fb4b41060c4872540;0.40088392955075525,0.38837707983526576,0.3676022040162346,0.3413001162836778,0.31298150423009546,0.2864699752720563,0.2653855180092088,0.2526304069236074;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6002;c94c7ad87cf8ef5cc03cc3ae52599f3a;0.5991160704492446,0.6116229201647341,0.6323977959837653,0.6586998837163218,0.6870184957699046,0.7135300247279435,0.734614481990791,0.7473695930763926;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6003;ab3d0ce12ac8efb0a15dc616f0aa6122;0.013270506122080247,0.0649024909471432,0.1409671373666096,0.2231264284585212,0.2977357692522577,0.35738204266151574,0.39912378515170943,0.42228751568391826;0.9466017868538608,0.9466017868538608,0.9466017868538608,0.9466017868538608,0.9466017868538608,0.9466017868538608,0.9466017868538608,0.9466017868538608
6004;8c60315dc057d7e4e9755ba97dba7266;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.7190587476153268,0.6963162216376707,0.6584127045681639,0.6101971956689426,0.557998550627738,0.5088593208454182,0.46959030252646505,0.44575264118074787
6005;1f01e3962ca735a59386f2b385d9810b;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.28094125238467316,0.30368377836232924,0.34158729543183614,0.3898028043310573,0.44200144937226205,0.4911406791545818,0.5304096974735348,0.5542473588192521
6006;73ab29b563cc99247ddba3adac751c12;0.5713488467528658,0.54648135988052,0.5027306745910851,0.44247728661315705,0.3706282408236768,0.29570315792469937,0.22995468543616107,0.18717273136444657;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6007;28670e57524656fa583b5e8db094ef03;0.42865115324713404,0.45351864011948,0.4972693254089148,0.5575227133868429,0.6293717591763233,0.7042968420753006,0.7700453145638387,0.8128272686355532;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6008;c440bcaf3455cc7baf13a46a13f23313;0.5954046211802702,0.5910879135384514,0.5837816236242365,0.5742797298299434,0.5637209314942342,0.553512330524266,0.5451598457572207,0.540002794320476;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6009;5e03296cae09f3815adc214e4397f2ab;0.4045953788197299,0.40891208646154853,0.41621837637576337,0.4257202701700566,0.43627906850576587,0.44648766947573393,0.45484015424277924,0.4599972056795239;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6010;eedb8d0b0ebaa6df4f2ee88839b0edf7;0.7143988184960183,0.7143988184960183,0.7143988184960183,0.7143988184960183,0.7143988184960183,0.7143988184960183,0.7143988184960183,0.7143988184960183;0.7035681665965432,0.6794975516781893,0.6333585466176523,0.56046068047964,0.45543742098768786,0.31719456594244566,0.1613304493437003,0.03551087950564136
6011;1a84d44e562635eb63ef332a17d0b1a0;0.4462343572241183,0.4462343572241183,0.4462343572241183,0.4462343572241183,0.4462343572241183,0.4462343572241183,0.4462343572241183,0.4462343572241183;0.009238047093778724,0.04665539534297424,0.10645318474737402,0.17822005657595183,0.25096478605656264,0.31517518562084385,0.36376227773772957,0.39215373329963116
6012;13c01b677b56fe006aa019f3bd0e8f0d;0.45240261130136966,0.45240261130136966,0.45240261130136966,0.45240261130136966,0.45240261130136966,0.45240261130136966,0.45240261130136966,0.45240261130136966;0.30616405900238935,0.28640806888838255,0.2518097693389442,0.20449103536966978,0.14855989016806442,0.09079873674602446,0.04058018799357559,0.008135629366242719
6013;c2decc0d8f51e55014cfebbd81e07744;0.00502825479903018,0.02548964812680647,0.05850999385859635,0.09866895792503194,0.1399767175433473,0.1769523739093575,0.20525785463371526,0.22193004485359408;0.5154772236071882,0.5154772236071882,0.5154772236071882,0.5154772236071882,0.5154772236071882,0.5154772236071882,0.5154772236071882,0.5154772236071882
6014;3f8284796bd89e6b87ae70d4d2655144;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.8765844535815198,0.6838573306787776,0.49916446285539595,0.3702043745227971,0.28825673432915544,0.23786212945433138,0.208329563365128,0.19358592568086916
6015;97758adbcfb3449f2b7dfde2c65eca69;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.12341554641848008,0.31614266932122226,0.5008355371446042,0.6297956254772027,0.7117432656708444,0.7621378705456685,0.7916704366348718,0.8064140743191308
6016;852fe39570ea656249ff769042339ea0;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6512511671297679,0.6266110194915039,0.5804908054082375,0.5104581647838446,0.415236353186906,0.299128553316813,0.17935427788129152,0.09026691617630489
6017;cfac1ec870c02f1118cf7cf96d1fe512;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.3487488328702319,0.3733889805084961,0.4195091945917622,0.48954183521615535,0.5847636468130939,0.7008714466831869,0.8206457221187085,0.9097330838236949
6018;4dd3e5732a82b8dee5f96b9367a92ba6;0.8396248662359796,0.8396248662359796,0.8396248662359796,0.8396248662359796,0.8396248662359796,0.8396248662359796,0.8396248662359796,0.8396248662359796;0.7137069255659767,0.682847212692027,0.6252789207503078,0.5383414570744421,0.42105167528770854,0.2794468215583055,0.13497038156272165,0.028547640529116566
6019;c94fd7f5e221d32d3b155678f1ffcebd;0.8407843594349331,0.7339480869139002,0.5947113359041395,0.46432840136432124,0.3606140768464708,0.2861110443555185,0.23784440747306934,0.21231200154646263;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6020;09bb506aa4744608fa6a247519b967e6;0.15921564056506674,0.2660519130860995,0.4052886640958605,0.5356715986356786,0.6393859231535292,0.7138889556444814,0.7621555925269305,0.7876879984535372;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6021;f10ff5c9c6b127dca28b37d2e46ca4b2;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.3441216167761208,0.323538329830676,0.29140347052234694,0.2540220501093374,0.2173892716911551,0.1860568159927564,0.16294686994899168,0.14967408718503594
6022;094a9ff65350a0dffc57647225b3fe45;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.655878383223879,0.676461670169324,0.708596529477653,0.7459779498906625,0.7826107283088448,0.8139431840072435,0.8370531300510082,0.8503259128149641
6023;fab2a5927d060a11ade73e401a06bc6a;0.7192385754606284,0.7192385754606284,0.7192385754606284,0.7192385754606284,0.7192385754606284,0.7192385754606284,0.7192385754606284,0.7192385754606284;0.5007145589041808,0.4774690241991068,0.4345160959883651,0.3706461680917209,0.28632427809665023,0.1872472637826652,0.0891075211584509,0.018644999745397375
6024;c8363f329fd2c7e0b76d1f6a64ce86d6;0.7795648974688503,0.7405392071714637,0.6692054092435905,0.5649605290651655,0.4305789625124582,0.27721690738186505,0.12992583162809138,0.026893653136859687;0.8643227651735506,0.8643227651735506,0.8643227651735506,0.8643227651735506,0.8643227651735506,0.8643227651735506,0.8643227651735506,0.8643227651735506
6025;df496239f8279d3050bf5e5f17c922f3;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.7264545689355895,0.7077135295534492,0.6772219278447524,0.6397205144204622,0.6006593276996028,0.5652680115386575,0.5378984796866071,0.5216637596118369
6026;1c5140ef68b1c7c102090b08672234d4;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.2735454310644105,0.2922864704465506,0.3227780721552474,0.3602794855795378,0.39934067230039716,0.4347319884613426,0.4621015203133928,0.4783362403881631
6027;101bd5c51e118ec575291d9802780bed;0.01776638633800951,0.08714084078989368,0.19007478976649694,0.30224609399102226,0.40501183304490096,0.4877930163944514,0.5460588600661628,0.5785117248486485;0.877557803768411,0.877557803768411,0.877557803768411,0.877557803768411,0.877557803768411,0.877557803768411,0.877557803768411,0.877557803768411
6028;3ef0999cefd613597bf61a56122a91ca;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.8627144050902933,0.8503762255412485,0.8287293715704491,0.7990426876029583,0.7638313426979222,0.7273290841802441,0.6954781143821537,0.674842963827062
6029;e108d752cd25f8bba057f42191365f09;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.13728559490970668,0.14962377445875147,0.1712706284295508,0.2009573123970417,0.23616865730207773,0.27267091581975594,0.3045218856178462,0.325157036172938
6030;5f20b15c17f12cdc653614dd4056c49a;0.6751999552620984,0.6397644433665136,0.5754575959614044,0.4825468508998198,0.36460522621719826,0.23245980837653898,0.10794146379144814,0.022199435314593202;0.686186186186186,0.686186186186186,0.686186186186186,0.686186186186186,0.686186186186186,0.686186186186186,0.686186186186186,0.686186186186186
6031;c35aa2af20cc0eaebfcdcb5278167e21;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.9594087453147839,0.882682196384988,0.7708235511991456,0.6515488081190133,0.5446001425487519,0.4600189119463994,0.4013058355132926,0.36889257434031436
6032;d7146e0419baa87f8cca5b9d30292373;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.0405912546852159,0.11731780361501194,0.2291764488008543,0.34845119188098655,0.455399857451248,0.5399810880536005,0.5986941644867073,0.6311074256596856
6033;23dcd0d4e9a3d60cc8c846f0a2d34020;0.46394352034265685,0.4325726870990775,0.3781299880477255,0.30467698723542425,0.21932011569909876,0.13279319244616536,0.058869854156436606,0.01174120929358998;0.494593784457933,0.494593784457933,0.494593784457933,0.494593784457933,0.494593784457933,0.494593784457933,0.494593784457933,0.494593784457933
6034;3329d1196bb76180d42824f2c8faf24f;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.8629048401476892,0.8121416361347144,0.7247637339586802,0.6083000214348266,0.4749768968171593,0.34198636026002377,0.23005096932011299,0.15948269709107543
6035;7b062438ce3db73328655299dea24597;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.1370951598523107,0.18785836386528568,0.2752362660413197,0.3916999785651731,0.5250231031828405,0.6580136397399762,0.7699490306798871,0.8405173029089243
6036;e4cb6b59e920eae6f3eeae8ab2eda5d4;0.0259594665800411,0.12016155159379967,0.24190366451121847,0.3548622682630837,0.44400555922285334,0.5076568958626381,0.5487229430888698,0.5703924378427465;0.7370143637038213,0.7370143637038213,0.7370143637038213,0.7370143637038213,0.7370143637038213,0.7370143637038213,0.7370143637038213,0.7370143637038213
6037;62c5b6016384ed6a2468c3bb43440bc9;0.46279362758009696,0.43986677738666585,0.3978944990697652,0.33640593288063086,0.2568744693999084,0.16574045959180342,0.07784123244446385,0.016136095019766962;0.710085437947818,0.710085437947818,0.710085437947818,0.710085437947818,0.710085437947818,0.710085437947818,0.710085437947818,0.710085437947818
6038;087c0f7a761cad1ad64d3406a9de723e;0.42471925440727964,0.4013162813960407,0.359174563066374,0.29902617381298413,0.22390351611975035,0.14132616746307264,0.06501166106049888,0.013285048816265807;0.5014843615330101,0.5014843615330101,0.5014843615330101,0.5014843615330101,0.5014843615330101,0.5014843615330101,0.5014843615330101,0.5014843615330101
6039;ddfa6bf076706df07d7e3da2c0aa2f55;0.608757119419309,0.5967350431586649,0.5762738498911721,0.5494490276337444,0.5193517266323472,0.4899594136604555,0.46569370768676815,0.4506125395260602;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6040;628fbd7b2ed736242c7f0768485b4303;0.39124288058069084,0.4032649568413351,0.42372615010882775,0.45055097236625563,0.4806482733676527,0.5100405863395445,0.5343062923132317,0.5493874604739398;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6041;a39e1795adeb207a7c1464843e163440;0.9115288902831772,0.8560930917690698,0.7681127147930905,0.663506360377014,0.5585546016918327,0.46680580674410593,0.3979283551655099,0.3578966028448006;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6042;006291e00d8b76de144efb14475995b0;0.08847110971682272,0.1439069082309301,0.23188728520690954,0.33649363962298584,0.44144539830816726,0.533194193255894,0.6020716448344899,0.6421033971551994;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6043;12e90e502c3cebfc0c74e02c5c1b923f;0.8314467515070326,0.8314467515070326,0.8314467515070326,0.8314467515070326,0.8314467515070326,0.8314467515070326,0.8314467515070326,0.8314467515070326;0.022084999637422158,0.10635063529461494,0.22587410149840687,0.34916366636069596,0.4562345670242344,0.5386833752864296,0.5947980421324907,0.6253936212101949
6044;5c0ee0d5091ceec47194cd1506acc0e8;0.7581664514730492,0.7382013645395207,0.7057146979005875,0.6657535467140637,0.6241232523562384,0.5863979759194711,0.55721943946239,0.5399100033617981;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6045;5e717158ca1360d8a9dd40bb42491ef9;0.24183354852695066,0.26179863546047916,0.29428530209941245,0.3342464532859363,0.3758767476437614,0.4136020240805289,0.44278056053760984,0.46008999663820166;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6046;a29d8ab9985114c5b74f02cf4dfc92af;0.4013240542875787,0.36669880541383576,0.309787429019966,0.2387959923779551,0.16365664493143126,0.09449863080709889,0.04029779574403865,0.007846634409862297;0.8009318811250065,0.8009318811250065,0.8009318811250065,0.8009318811250065,0.8009318811250065,0.8009318811250065,0.8009318811250065,0.8009318811250065
6047;1c1189edb7a4341f99c67937905369f3;0.01994665332322516,0.09725270653413409,0.21027535115067555,0.33121028303377614,0.4400171776932509,0.5263166433617973,0.5863520699820337,0.6195409767872458;0.8380233017377567,0.8380233017377567,0.8380233017377567,0.8380233017377567,0.8380233017377567,0.8380233017377567,0.8380233017377567,0.8380233017377567
6048;2b945d22daec0d53bc0df79a56735bb7;0.8279153012212814,0.787857370950574,0.7293359418511794,0.6667752984338302,0.6105394538651567,0.5659705856450868,0.5349834670673187,0.5178593821682089;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6049;dd6ccb1099087c19e8459123cb4d23c0;0.17208469877871846,0.212142629049426,0.27066405814882044,0.33322470156616957,0.38946054613484327,0.43402941435491316,0.4650165329326812,0.4821406178317911;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
6050;3677a83bab6bc4dd22b93ebe06e03e90;0.2755232299415848,0.2491053622613053,0.20687012788688663,0.15615504062597446,0.10471987758214739,0.05929470187837687,0.024906947655320217,0.004806700922596668;0.6709269033081509,0.6709269033081509,0.6709269033081509,0.6709269033081509,0.6709269033081509,0.6709269033081509,0.6709269033081509,0.6709269033081509
6051;32db9beaeccc32dd4b2a34d997ffc0aa;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6845583156766762,0.6510275647437593,0.5998281517571378,0.5419671957487529,0.4869603492355631,0.4411878987860769,0.408153915024948,0.38945285592940937
6052;76360f8dd21ddb9a63e227e76e38bc5b;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.3154416843233237,0.3489724352562405,0.40017184824286217,0.45803280425124704,0.5130396507644368,0.558812101213923,0.591846084975052,0.6105471440705903
6053;3bd550159bb76f3783bb2762910a08de;0.024639809775636318,0.11514759482375586,0.23472075992181118,0.3483844690712273,0.4399939476834788,0.506466217140203,0.5498306219780723,0.5728661672270247;0.6295554752439464,0.6295554752439464,0.6295554752439464,0.6295554752439464,0.6295554752439464,0.6295554752439464,0.6295554752439464,0.6295554752439464
