n;subno;id;status;area
8;56;b1bfb96124af4646b8c525c100074dd8;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;57;e6cae815b0da421482f7eef29d6936e9;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;58;6041fdb49c0f42e093880a7f317e1179;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;59;8a87f508a32c46abbe921f5568586223;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;60;4d6ec1f0b18541f29367be54bb6215c0;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;61;6d56dc0dc0394f55af73fee0f6214615;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;62;e50b8858f808468689c3bdddb926eb07;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;63;c04e180acecf4489837b131043d6850f;inside;0.0625000000000000000000000000000000000000000000000000000000000000
8;64;bf88aa5dfe2f4e0b9778fba2cd58d0df;inside;0.0625000000000000000000000000000000000000000000000000000000000000

n;total_area;inside_used;partial_used
1;2.4146581877088570000000000000000000000000000000000000000000000000;0;1
2;2.4121876137467619250000000000000000000000000000000000000000000000;2;2
4;2.4143228062587906687500000000000000000000000000000000000000000000;8;4
8;2.4162993925160975937500000000000000000000000000000000000000000000;32;8
