number;id;weights_scaled
45;0333c0a570ca9f1991e19402f3694915;1.9159038632463277e-04 2.0871806332477243e-03 6.5726489453411079e-03 1.2202488626695531e-02 1.6478821861526396e-02 1.7262408152289889e-02 1.3774219733439086e-02 6.6568926787281026e-03 4.2081710640384248e-04 4.5843702000068539e-03 1.4436440155789158e-02 2.6802053824168753e-02 3.6194770132436868e-02 3.7915869411557723e-02 3.0254271276232238e-02 1.4621476333331112e-02 5.9280108610062804e-04 6.4579596421982799e-03 2.0336478289074429e-02 3.7755804002254208e-02 5.0987231581761078e-02 5.3411728854357007e-02 4.2618906264515866e-02 2.0597136245211707e-02 6.8576720936570185e-04 7.4707300817621744e-03 2.3525749005175938e-02 4.3676864279410511e-02 5.8983314379621204e-02 6.1788036559360764e-02 4.9302623042730101e-02 2.3827284353814329e-02 6.8510018150866152e-04 7.4634631672108121e-03 2.3502864507003750e-02 4.3634377331914199e-02 5.8925938575639290e-02 6.1727931267524905e-02 4.9254664892021835e-02 2.3804107836991974e-02 5.9200799915093026e-04 6.4493194980643218e-03 2.0309271223962738e-02 3.7705291278995787e-02 5.0919018891032092e-02 5.3340271630794113e-02 4.2561889525604794e-02 2.0569580732529843e-02 4.1939364720735054e-04 4.5688633616385501e-03 1.4387607722330371e-02 2.6711394362948636e-02 3.6072338877107792e-02 3.7787615014316392e-02 3.0151931890914720e-02 1.4572017038464244e-02 1.9119792090662130e-04 2.0829050562668158e-03 6.5591849220834990e-03 1.2177492520246341e-02 1.6445064808509526e-02 1.7227044802692743e-02 1.3746003474744114e-02 6.6432557556460022e-03
46;c9c7dd96d96975131667adc5f0bd2d26;7.6511023682366659e-03 1.6187783945495880e-02 2.1381364849027470e-02 2.2308282617710961e-02 1.9155952458235107e-02 1.3609054064911310e-02 7.6179779216631978e-03 2.8352459166459732e-03 1.6808106900572557e-02 3.5561673330737835e-02 4.6971044009887400e-02 4.9007316980008812e-02 4.2082210014202995e-02 2.9896663843934242e-02 1.6735338401050119e-02 6.2285294540347820e-03 2.3710721790176373e-02 5.0165848404351641e-02 6.6260725452348970e-02 6.9133238232581259e-02 5.9364185381790502e-02 4.2174379485520906e-02 2.3608069322681276e-02 8.7864106243581257e-03 2.7412534603555552e-02 5.7997941499645177e-02 7.6605615189317244e-02 7.9926596165100824e-02 6.8632359672173182e-02 4.8758812458814055e-02 2.7293855621858945e-02 1.0158180228028970e-02 2.7412534603555552e-02 5.7997941499645177e-02 7.6605615189317244e-02 7.9926596165100824e-02 6.8632359672173182e-02 4.8758812458814055e-02 2.7293855621858945e-02 1.0158180228028970e-02 2.3710721790176373e-02 5.0165848404351641e-02 6.6260725452348970e-02 6.9133238232581259e-02 5.9364185381790502e-02 4.2174379485520906e-02 2.3608069322681276e-02 8.7864106243581257e-03 1.6808106900572557e-02 3.5561673330737835e-02 4.6971044009887400e-02 4.9007316980008812e-02 4.2082210014202995e-02 2.9896663843934242e-02 1.6735338401050119e-02 6.2285294540347820e-03 7.6511023682366659e-03 1.6187783945495880e-02 2.1381364849027470e-02 2.2308282617710961e-02 1.9155952458235107e-02 1.3609054064911310e-02 7.6179779216631978e-03 2.8352459166459732e-03
47;b50137aa85ff9cebed4f27b82f3a07d3;2.5583219206889783e-03 6.2106193954936965e-03 1.0213296133041743e-02 1.4266714036773544e-02 1.7423836621123439e-02 1.8098793106699745e-02 1.4865930920941598e-02 7.4299169362334275e-03 5.6201768398151369e-03 1.3643622800237820e-02 2.2436789491150605e-02 3.1341425471641433e-02 3.8277060539898246e-02 3.9759819522433716e-02 3.2657798062281057e-02 1.6322201967265991e-02 7.9282247696740894e-03 1.9246673426114767e-02 3.1650945382272817e-02 4.4212463917654120e-02 5.3996368465287992e-02 5.6088054692937206e-02 4.6069433560547490e-02 2.3025269421372497e-02 9.1660109619058801e-03 2.2251541136773616e-02 3.6592417692078480e-02 5.1115090792102351e-02 6.2426497688244043e-02 6.4844746343962770e-02 5.3261977970149241e-02 2.6620066666678564e-02 9.1660109619058801e-03 2.2251541136773616e-02 3.6592417692078480e-02 5.1115090792102351e-02 6.2426497688244043e-02 6.4844746343962770e-02 5.3261977970149241e-02 2.6620066666678564e-02 7.9282247696740894e-03 1.9246673426114767e-02 3.1650945382272817e-02 4.4212463917654120e-02 5.3996368465287992e-02 5.6088054692937206e-02 4.6069433560547490e-02 2.3025269421372497e-02 5.6201768398151369e-03 1.3643622800237820e-02 2.2436789491150605e-02 3.1341425471641433e-02 3.8277060539898246e-02 3.9759819522433716e-02 3.2657798062281057e-02 1.6322201967265991e-02 2.5583219206889783e-03 6.2106193954936965e-03 1.0213296133041743e-02 1.4266714036773544e-02 1.7423836621123439e-02 1.8098793106699745e-02 1.4865930920941598e-02 7.4299169362334275e-03
48;3124aa9874a34a85e02806c753e10197;2.7158988664957562e-03 5.9645727877709089e-03 8.4367946153812469e-03 9.7509532247252954e-03 9.7327124678588291e-03 8.4314919111101779e-03 5.9804581026546297e-03 2.7216160886263602e-03 5.6888453701921058e-03 1.2493665791805360e-02 1.7672095388734082e-02 2.0424790370355619e-02 2.0386583934634491e-02 1.7660986854749181e-02 1.2526940314434376e-02 5.7008207427182659e-03 7.2939809273830135e-03 1.6018813710328067e-02 2.2658362924749681e-02 2.6187744428986866e-02 2.6138755869593962e-02 2.2644120752790174e-02 1.6061477508126514e-02 7.3093353935785952e-03 7.1629097580295561e-03 1.5730959681912710e-02 2.2251197065969820e-02 2.5717155662457546e-02 2.5669049132082851e-02 2.2237210022710036e-02 1.5772855760844400e-02 7.1779878427274350e-03 5.5419573889379532e-03 1.2171075334056182e-02 1.7215795371879727e-02 1.9897416060941822e-02 1.9860193919727809e-02 1.7204975334293798e-02 1.2203490111591084e-02 5.5536238798556369e-03 3.1111322279654351e-03 6.8325722368704662e-03 9.6645667568916061e-03 1.1169968825003308e-02 1.1149073877772375e-02 9.6584919836891509e-03 6.8507694002062003e-03 3.1176813469295270e-03 1.0481393648219125e-03 2.3018909674248460e-03 3.2559889127014362e-03 3.7631581496973482e-03 3.7561186830214256e-03 3.2539423165679187e-03 2.3080217064737028e-03 1.0503457517348205e-03 1.0227923263406484e-04 2.2462247339283703e-04 3.1772498782182463e-04 3.6721545286985495e-04 3.6652852496089753e-04 3.1752529647768830e-04 2.2522071788694413e-04 1.0249454272782412e-04
49;4515cd68e1685a674cb064a9c0db25be;1.6510059299775752e-05 3.6313571825352561e-05 5.1502144804144277e-05 5.9444562322259681e-05 5.9411143399162761e-05 5.1353141552785153e-05 3.6552908932910476e-05 1.6601191031483969e-05 2.0854423592860840e-04 4.5868919127330018e-04 6.5054131246622187e-04 7.5086470247118535e-04 7.5044255681069318e-04 6.4865922367905553e-04 4.6171237258803494e-04 2.0969535603351273e-04 6.9014724480114691e-04 1.5179660697049095e-03 2.1528730435265066e-03 2.4848789784865767e-03 2.4834819695597815e-03 2.1466446595834448e-03 1.5279708711464367e-03 6.9395670026216934e-04 1.3271496438299068e-03 2.9190410952490112e-03 4.1399639000926428e-03 4.7784095291511387e-03 4.7757232234884846e-03 4.1279867525643105e-03 2.9382801208238402e-03 1.3344751880273518e-03 1.8574749490394464e-03 4.0854821356092240e-03 5.7942822893430924e-03 6.6878495108167778e-03 6.6840895649303228e-03 5.7775190299211403e-03 4.1124090195577279e-03 1.8677279208054978e-03 1.9842794148298695e-03 4.3643861359458445e-03 6.1898412118414885e-03 7.1444096140801860e-03 7.1403932134156490e-03 6.1719336456467272e-03 4.3931512720020048e-03 1.9952323904152999e-03 1.6227708227363978e-03 3.5692548157871431e-03 5.0621368986513218e-03 5.8427957998373825e-03 5.8395111760932540e-03 5.0474918465477046e-03 3.5927792562771566e-03 1.6317283678415049e-03 7.8247824209466904e-04 1.7210465328777989e-03 2.4408942574949037e-03 2.8173172304813659e-03 2.8157334325349791e-03 2.4338324239067087e-03 1.7323897600390980e-03 7.8679738490718631e-04
50;c4bdbafa0bd0537d5545063ddc66fce6;9.4558847312220320e-03 2.0181133934090024e-02 2.6962033792708728e-02 2.8775677491803316e-02 2.6149993247869152e-02 2.0377754009577274e-02 1.3111339591761599e-02 5.5769872623850315e-03 2.0772891768078811e-02 4.4334350818146712e-02 5.9230778054423248e-02 6.3215029696446073e-02 5.7446869850302791e-02 4.4766290045794251e-02 2.8803273941664445e-02 1.2251646047562011e-02 2.9303731848206151e-02 6.2541216819685191e-02 8.3555186087986719e-02 8.9175657375139147e-02 8.1038677157068847e-02 6.3150541291358150e-02 4.0631965224696323e-02 1.7283051126689424e-02 3.3878747783843352e-02 7.2305401977614703e-02 9.6600156258947106e-02 1.0309811802539108e-01 9.3690759878718666e-02 7.3009856625277481e-02 4.6975590308428510e-02 1.9981350262465777e-02 3.3878747783843352e-02 7.2305401977614703e-02 9.6600156258947106e-02 1.0309811802539108e-01 9.3690759878718666e-02 7.3009856625277481e-02 4.6975590308428510e-02 1.9981350262465777e-02 2.9303731848206151e-02 6.2541216819685191e-02 8.3555186087986719e-02 8.9175657375139147e-02 8.1038677157068847e-02 6.3150541291358150e-02 4.0631965224696323e-02 1.7283051126689424e-02 2.0772891768078811e-02 4.4334350818146712e-02 5.9230778054423248e-02 6.3215029696446073e-02 5.7446869850302791e-02 4.4766290045794251e-02 2.8803273941664445e-02 1.2251646047562011e-02 9.4558847312220320e-03 2.0181133934090024e-02 2.6962033792708728e-02 2.8775677491803316e-02 2.6149993247869152e-02 2.0377754009577274e-02 1.3111339591761599e-02 5.5769872623850315e-03
51;f3b0a2f77790ea4243ffc97965eb7886;7.0907892519967916e-04 2.3516775330537096e-03 4.8858684646797216e-03 7.9916715600399594e-03 1.0632809732951510e-02 1.1418558320295123e-02 9.4515516966000510e-03 4.7072735127826797e-03 1.5577200624629205e-03 5.1662163552316561e-03 1.0733382388273207e-02 1.7556277857220935e-02 2.3358388430092306e-02 2.5084539648723876e-02 2.0763374337877536e-02 1.0341041443601002e-02 2.1974317064092632e-03 7.2878355326609738e-03 1.5141279454098164e-02 2.4766145432441256e-02 3.2951018982032239e-02 3.5386051764418502e-02 2.9290305878167128e-02 1.4587815162072467e-02 2.5405032684418182e-03 8.4256409924490638e-03 1.7505194926220966e-02 2.8632733250219897e-02 3.8095460066982549e-02 4.0910657054761955e-02 3.3863223293933688e-02 1.6865321080169381e-02 2.5405032684418182e-03 8.4256409924490638e-03 1.7505194926220966e-02 2.8632733250219897e-02 3.8095460066982549e-02 4.0910657054761955e-02 3.3863223293933688e-02 1.6865321080169381e-02 2.1974314698081448e-03 7.2878350128905275e-03 1.5141277987647179e-02 2.4766143737042074e-02 3.2951015591233875e-02 3.5386045898614563e-02 2.9290303799085340e-02 1.4587813269263518e-02 1.5577197270183120e-03 5.1662152498637166e-03 1.0733379269650527e-02 1.7556274251706399e-02 2.3358383622739589e-02 2.5084533411478517e-02 2.0763369916405778e-02 1.0341038760044134e-02 7.0907861980882766e-04 2.3516766944421882e-03 4.8858665718707721e-03 7.9916682775571703e-03 1.0632805356307789e-02 1.1418554534677224e-02 9.4515483421539637e-03 4.7072719858284222e-03
52;731f86245b060eb2f33a6d1ab288df7c;3.7483253198542672e-05 3.9243484455820109e-04 1.2250313937217569e-03 2.2735478331530035e-03 3.0899922552624034e-03 3.2583064048017389e-03 2.6145146529364610e-03 1.2700188561622216e-03 8.2312886587810512e-05 8.6178334934175797e-04 2.6901577085415417e-03 4.9926905866604981e-03 6.7855951862720023e-03 7.1552119450454610e-03 5.7414505678979070e-03 2.7889498747312438e-03 1.1561126228253087e-04 1.2104041225303327e-03 3.7784187451924320e-03 7.0124045621421053e-03 9.5306000418987919e-03 1.0049739639849006e-02 8.0640638362475068e-03 3.9171754549202622e-03 1.3352545041498486e-04 1.3979586403345468e-03 4.3638918003340178e-03 8.0989905725643574e-03 1.1007384914301744e-02 1.1606966441418511e-02 9.3136059110323372e-03 4.5241494703594457e-03 1.3379154522431705e-04 1.4007445012342503e-03 4.3725883504432371e-03 8.1151304575718085e-03 1.1029320300416858e-02 1.1630096772472235e-02 9.3321664989549306e-03 4.5331653564238510e-03 1.1537792921683721e-04 1.2079612014312768e-03 3.7707928334613340e-03 6.9982517936121834e-03 9.5113648904680201e-03 1.0029456423059682e-02 8.0477882642528802e-03 3.9092696651418608e-03 8.2028204182891753e-05 8.5880281680669171e-04 2.6808538175472647e-03 4.9754231766188720e-03 6.7621262912249966e-03 7.1304651543120249e-03 5.7215933697754200e-03 2.7793041650116430e-03 3.7408053087231129e-05 3.9164751413129734e-04 1.2225735813012734e-03 2.2689865497754567e-03 3.0837927394321949e-03 3.2517695890958167e-03 2.6092693055921592e-03 1.2674708275928772e-03
53;17bc027a657a24adc2720d3b5060bcb0;6.1882294947540901e-03 1.3297197373367610e-02 1.8052653995755032e-02 1.9839251582467687e-02 1.8703333094583385e-02 1.5265148326888921e-02 1.0317333560445291e-02 4.5632120971945377e-03 1.3594436182805168e-02 2.9211570329712517e-02 3.9658460127181647e-02 4.3583296285489653e-02 4.1087886022262925e-02 3.3534807480373366e-02 2.2665341158256632e-02 1.0024562873193962e-02 1.9177287253796589e-02 4.1207937410154757e-02 5.5945069856164167e-02 6.1481725398169061e-02 5.7961520603320681e-02 4.7306605982329428e-02 3.1973356765392202e-02 1.4141367779278961e-02 2.2171322117440839e-02 4.7641485577424765e-02 6.4679438142023149e-02 7.1080498513625093e-02 6.7010705252824251e-02 5.4692302703524216e-02 3.6965165231126487e-02 1.6349174732913373e-02 2.2171322117440839e-02 4.7641485577424765e-02 6.4679438142023149e-02 7.1080498513625093e-02 6.7010705252824251e-02 5.4692302703524216e-02 3.6965165231126487e-02 1.6349174732913373e-02 1.9177287253796589e-02 4.1207937410154757e-02 5.5945069856164167e-02 6.1481725398169061e-02 5.7961520603320681e-02 4.7306605982329428e-02 3.1973356765392202e-02 1.4141367779278961e-02 1.3594436182805168e-02 2.9211570329712517e-02 3.9658460127181647e-02 4.3583296285489653e-02 4.1087886022262925e-02 3.3534807480373366e-02 2.2665341158256632e-02 1.0024562873193962e-02 6.1882294947540901e-03 1.3297197373367610e-02 1.8052653995755032e-02 1.9839251582467687e-02 1.8703333094583385e-02 1.5265148326888921e-02 1.0317333560445291e-02 4.5632120971945377e-03
54;bc41a9d7ae8c93334716330a896fc71d;4.0375922978556304e-03 9.1640951228377822e-03 1.3630878152095119e-02 1.6811586836889901e-02 1.7940829848939379e-02 1.6427870579414416e-02 1.2172396587896733e-02 5.6931035827174148e-03 8.8698699477636686e-03 2.0131882055470687e-02 2.9944607469929333e-02 3.6932056992962106e-02 3.9412802426724555e-02 3.6089100832564794e-02 2.6740583675223455e-02 1.2506732887485921e-02 1.2512475074709720e-02 2.8399477546971648e-02 4.2242012204916760e-02 5.2099009940806164e-02 5.5598527474823529e-02 5.0909875488084712e-02 3.7722186310497424e-02 1.7642894928823087e-02 1.4465972777923398e-02 3.2833317680856157e-02 4.8837004269134197e-02 6.0232915954715444e-02 6.4278792176701474e-02 5.8858129070453992e-02 4.3611525060645924e-02 2.0397374319647825e-02 1.4465972777923398e-02 3.2833317680856157e-02 4.8837004269134197e-02 6.0232915954715444e-02 6.4278792176701474e-02 5.8858129070453992e-02 4.3611525060645924e-02 2.0397374319647825e-02 1.2512475074709720e-02 2.8399477546971648e-02 4.2242012204916760e-02 5.2099009940806164e-02 5.5598527474823529e-02 5.0909875488084712e-02 3.7722186310497424e-02 1.7642894928823087e-02 8.8698699477636686e-03 2.0131882055470687e-02 2.9944607469929333e-02 3.6932056992962106e-02 3.9412802426724555e-02 3.6089100832564794e-02 2.6740583675223455e-02 1.2506732887485921e-02 4.0375922978556304e-03 9.1640951228377822e-03 1.3630878152095119e-02 1.6811586836889901e-02 1.7940829848939379e-02 1.6427870579414416e-02 1.2172396587896733e-02 5.6931035827174148e-03
55;0ff3b68ec2ae3ac476c09c32bda6ba35;8.3072083490336145e-03 1.8249454687150623e-02 2.5743990413026149e-02 2.9763245264134677e-02 2.9763245264134677e-02 2.5743990413026149e-02 1.8249454687150623e-02 8.3072083490336145e-03 1.7060213650593879e-02 3.7478245746158503e-02 5.2869502992080243e-02 6.1123701465876083e-02 6.1123701465876083e-02 5.2869502992080243e-02 3.7478245746158503e-02 1.7060213650593879e-02 2.1576912834374087e-02 4.7400628046763260e-02 6.6866727522904415e-02 7.7306228729298571e-02 7.7306228729298571e-02 6.6866727522904415e-02 4.7400628046763260e-02 2.1576912834374087e-02 2.1806760825447288e-02 4.7905563076894156e-02 6.7579025111941082e-02 7.8129733069667737e-02 7.8129733069667737e-02 6.7579025111941082e-02 4.7905563076894156e-02 2.1806760825447288e-02 1.8923430130647876e-02 4.1571399943868409e-02 5.8643600039433398e-02 6.7799273661254572e-02 6.7799273661254572e-02 5.8643600039433398e-02 4.1571399943868409e-02 1.8923430130647876e-02 1.4382602494231442e-02 3.1596011737482201e-02 4.4571601574063514e-02 5.1530298457262563e-02 5.1530298457262563e-02 4.4571601574063514e-02 3.1596011737482201e-02 1.4382602494231442e-02 9.1940986304072467e-03 2.0197794408795523e-02 2.8492458242624398e-02 3.2940814894968792e-02 3.2940814894968792e-02 2.8492458242624398e-02 2.0197794408795523e-02 9.1940986304072467e-03 3.9189919283372883e-03 8.6093260949474462e-03 1.2144933218579826e-02 1.4041048815735540e-02 1.4041048815735540e-02 1.2144933218579826e-02 8.6093260949474462e-03 3.9189919283372883e-03
56;88c05c1d492fb317bf8a2e1984f14cf7;1.9304800158921622e-03 4.2409201857290836e-03 5.9825463541489047e-03 6.9165654424922542e-03 6.9165654424922542e-03 5.9825463541489047e-03 4.2409201857290836e-03 1.9304800158921622e-03 5.4270804990006671e-03 1.1922327632670128e-02 1.6818490937842854e-02 1.9444261077037981e-02 1.9444261077037981e-02 1.6818490937842854e-02 1.1922327632670128e-02 5.4270804990006671e-03 1.0176317271006489e-02 2.2355553528509407e-02 3.1536348103653827e-02 3.6459929027523444e-02 3.6459929027523444e-02 3.1536348103653827e-02 2.2355553528509407e-02 1.0176317271006489e-02 1.4819606684707581e-02 3.2556031979795855e-02 4.5925875021578383e-02 5.3096006497329838e-02 5.3096006497329838e-02 4.5925875021578383e-02 3.2556031979795855e-02 1.4819606684707581e-02 1.7689092961257855e-02 3.8859781395855289e-02 5.4818396322360963e-02 6.3376863825407997e-02 6.3376863825407997e-02 5.4818396322360963e-02 3.8859781395855289e-02 1.7689092961257855e-02 1.7316690127333886e-02 3.8041678808618209e-02 5.3664322103500459e-02 6.2042610919083918e-02 6.2042610919083918e-02 5.3664322103500459e-02 3.8041678808618209e-02 1.7316690127333886e-02 1.3293269987890401e-02 2.9202942564488164e-02 4.1195766465376996e-02 4.7627414456021082e-02 4.7627414456021082e-02 4.1195766465376996e-02 2.9202942564488164e-02 1.3293269987890401e-02 6.3195481716732723e-03 1.3882919887958896e-02 1.9584243070674832e-02 2.2641813505725566e-02 2.2641813505725566e-02 1.9584243070674832e-02 1.3882919887958896e-02 6.3195481716732723e-03
57;ddd48a2a79924b6986956ac59bdee1ad;4.7489443998583198e-03 1.0432819759396592e-02 1.4717588036435790e-02 1.7015551564200315e-02 1.7015616119695192e-02 1.4717856815306572e-02 1.0433166609121860e-02 4.7490870173859624e-03 1.0012961185961755e-02 2.1997187505853916e-02 3.1031451631949484e-02 3.5876614722250025e-02 3.5876751731802464e-02 3.1032017142195393e-02 2.1997918522517954e-02 1.0013261744331039e-02 1.3011958017854200e-02 2.8585596948492914e-02 4.0325727381184694e-02 4.6622073742087149e-02 4.6622253454400547e-02 4.0326463539578812e-02 2.8586547088869312e-02 1.3012348882902201e-02 1.3070761126973980e-02 2.8714779286583812e-02 4.0507965840814834e-02 4.6832764789235405e-02 4.6832945117670985e-02 4.0508705034858629e-02 2.8715735949774564e-02 1.3071153930747903e-02 1.0472683657468333e-02 2.3007139203799234e-02 3.2456189604085584e-02 3.7523811085823019e-02 3.7523952212424785e-02 3.2456782993799636e-02 2.3007903572881294e-02 1.0472997681655286e-02 6.5171735542546667e-03 1.4317391932698145e-02 2.0197556987978881e-02 2.3351148320314267e-02 2.3351238176470966e-02 2.0197926533626922e-02 1.4317868042427236e-02 6.5173694599809043e-03 2.9113683719633756e-03 6.3959013424097055e-03 9.0227034989892041e-03 1.0431484276080073e-02 1.0431523936739993e-02 9.0228687859912251e-03 6.3961143099660637e-03 2.9114555875616051e-03 7.7353242788219187e-04 1.6993513173735424e-03 2.3972763680704724e-03 2.7715804829805571e-03 2.7715908775093937e-03 2.3973201392774217e-03 1.6994078397900875e-03 7.7355571393461747e-04
58;722810ebcdc4219799512ce35d381e94;5.4652716242225103e-03 1.2006226721257261e-02 1.6936845013034458e-02 1.9581093064287132e-02 1.9581093064287132e-02 1.6936845013034458e-02 1.2006226721257261e-02 5.4652716242225103e-03 1.2469310686953191e-02 2.7392850979598617e-02 3.8642321378554431e-02 4.4675315299351682e-02 4.4675315299351682e-02 3.8642321378554431e-02 2.7392850979598617e-02 1.2469310686953191e-02 1.8769015934698683e-02 4.1232179503784543e-02 5.8165071343254292e-02 6.7246035149205630e-02 6.7246035149205630e-02 5.8165071343254292e-02 4.1232179503784543e-02 1.8769015934698683e-02 2.3687763516967667e-02 5.2037790408029153e-02 7.3408241525299761e-02 8.4869030087146691e-02 8.4869030087146691e-02 7.3408241525299761e-02 5.2037790408029153e-02 2.3687763516967667e-02 2.6254763533574373e-02 5.7677031476351288e-02 8.1363359663807588e-02 9.4066133118298076e-02 9.4066133118298076e-02 8.1363359663807588e-02 5.7677031476351288e-02 2.6254763533574373e-02 2.5219947327361852e-02 5.5403724888705472e-02 7.8156470252507534e-02 9.0358571293104720e-02 9.0358571293104720e-02 7.8156470252507534e-02 5.5403724888705472e-02 2.5219947327361852e-02 1.9612391625584851e-02 4.3084925433391791e-02 6.0778687709729391e-02 7.0267699766606725e-02 7.0267699766606725e-02 6.0778687709729391e-02 4.3084925433391791e-02 1.9612391625584851e-02 9.4961260837218824e-03 2.0861294840222908e-02 2.9428439565821522e-02 3.4022925369608714e-02 3.4022925369608714e-02 2.9428439565821522e-02 2.0861294840222908e-02 9.4961260837218824e-03
59;92d55a1ea0cc01f1c16467d416a937f9;2.4927894721281781e-04 5.4773538340713974e-04 7.7200200440866813e-04 8.9261347787071381e-04 8.9141947475569175e-04 7.7066869795482421e-04 5.4733637204523863e-04 2.4883185500624742e-04 2.6591730645653907e-03 5.8429447151976286e-03 8.2352996110301602e-03 9.5219175180613954e-03 9.5091810379558696e-03 8.2210766125291896e-03 5.8386879432623289e-03 2.6544035453983541e-03 7.3062662038675327e-03 1.6053904452719439e-02 2.2627067394293765e-02 2.6162143901323504e-02 2.6127147471387936e-02 2.2587989408464178e-02 1.6042208578129876e-02 7.2931618143102644e-03 1.2095589103820248e-02 2.6577382194923470e-02 3.7459315983928827e-02 4.3311663915707913e-02 4.3253727525502342e-02 3.7394619551105394e-02 2.6558020581854348e-02 1.2073895175058238e-02 1.4821319046563260e-02 3.2566569696952277e-02 4.5900735642492793e-02 5.3071905209896061e-02 5.3000914609027755e-02 4.5821462167493894e-02 3.2542845411292168e-02 1.4794735312604428e-02 1.4452362914457189e-02 3.1755870256959064e-02 4.4758101877344629e-02 5.1750754603826943e-02 5.1681531455184886e-02 4.4680799380158315e-02 3.1732736313921449e-02 1.4426441842302924e-02 1.0988942641727140e-02 2.4145770756495478e-02 3.4032096815624337e-02 3.9349004048812627e-02 3.9296368343910378e-02 3.3973321173521941e-02 2.4128180668017057e-02 1.0969233258305653e-02 5.1480987936898042e-03 1.1311808077481465e-02 1.5943353130226465e-02 1.8434217648848346e-02 1.8409557449804711e-02 1.5915816545634093e-02 1.1303568216116406e-02 5.1388649959043789e-03
60;a10d98a28ca9db9366b473da2bf16297;9.8165397219705224e-03 2.1565186439744886e-02 3.0421399569314798e-02 3.5170910264230672e-02 3.5170910264230672e-02 3.0421399569314798e-02 2.1565186439744886e-02 9.8165397219705224e-03 2.0068213886394327e-02 4.4086285618971446e-02 6.2191278247883910e-02 7.1900829594980800e-02 7.1900829594980800e-02 6.2191278247883910e-02 4.4086285618971446e-02 2.0068213886394327e-02 2.4825792577406774e-02 5.4537837222620018e-02 7.6934986972234137e-02 8.8946385152823160e-02 8.8946385152823160e-02 7.6934986972234137e-02 5.4537837222620018e-02 2.4825792577406774e-02 2.4148608782492226e-02 5.3050185238833737e-02 7.4836398325885234e-02 8.6520156445163018e-02 8.6520156445163018e-02 7.4836398325885234e-02 5.3050185238833737e-02 2.4148608782492226e-02 1.9899222543049003e-02 4.3715041786708590e-02 6.1667575056609962e-02 7.1295363764803610e-02 7.1295363764803610e-02 6.1667575056609962e-02 4.3715041786708590e-02 1.9899222543049003e-02 1.4177775959416043e-02 3.1146044382772180e-02 4.3936845332607936e-02 5.0796441530100905e-02 5.0796441530100905e-02 4.3936845332607936e-02 3.1146044382772180e-02 1.4177775959416043e-02 8.5336565001448896e-03 1.8746920875436966e-02 2.6445751917772126e-02 3.0574568584551785e-02 3.0574568584551785e-02 2.6445751917772126e-02 1.8746920875436966e-02 8.5336565001448896e-03 3.4670989775815865e-03 7.6165979025435166e-03 1.0744519589454679e-02 1.2421997004179602e-02 1.2421997004179602e-02 1.0744519589454679e-02 7.6165979025435166e-03 3.4670989775815865e-03
61;043616055292b7b76acaabf976759f08;3.2741663221169751e-04 7.1936993623434610e-04 1.0149020363347304e-03 1.1733020005340257e-03 1.1732278711310085e-03 1.0147237573918315e-03 7.1928389469224632e-04 3.2738494791085621e-04 2.3550626723211534e-03 5.1743286505401892e-03 7.3000501381562536e-03 8.4393990350070253e-03 8.4388660197744891e-03 7.2987673446940253e-03 5.1737096444940279e-03 2.3548345699873218e-03 6.8616392300808815e-03 1.5075768200525490e-02 2.1269205638931584e-02 2.4588777856112926e-02 2.4587224870461295e-02 2.1265469121823592e-02 1.5073963557534868e-02 6.8609748541397265e-03 1.2515117758461555e-02 2.7497074439603062e-02 3.8793445945824893e-02 4.4848093548327764e-02 4.4845263175925812e-02 3.8786627050310850e-02 2.7493786210344397e-02 1.2513906522311883e-02 1.6820814990174755e-02 3.6957158585175738e-02 5.2139926704688783e-02 6.0277617805822699e-02 6.0273811307758586e-02 5.2130764767503827e-02 3.6952738224352140e-02 1.6819186878710694e-02 1.7618456872480488e-02 3.8709666995780490e-02 5.4612400262261246e-02 6.3135980633799951e-02 6.3131993054921523e-02 5.4602803807019998e-02 3.8705034801560317e-02 1.7616751451617296e-02 1.4031477570869699e-02 3.0828682358239483e-02 4.3493742298610118e-02 5.0281986553013781e-02 5.0278813700220332e-02 4.3486099593963198e-02 3.0824991903145228e-02 1.4030118349315749e-02 6.7853712207284981e-03 1.4908198283400599e-02 2.1032796509803952e-02 2.4315470512661381e-02 2.4313934310715456e-02 2.1029099853926245e-02 1.4906415059861410e-02 6.7847140196161072e-03
